latitude,housing_median_age,total_rooms,households,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
34.02,28,3297.0,679.0,3.2125,0,0,0,475300
37.88,44,1384.0,224.0,2.9842,1,0,0,156600
34.48,7,5951.0,891.0,3.505,1,0,0,102200
34.04,38,1362.0,323.0,3.0026,0,0,0,145300
35.1,4,1089.0,135.0,4.8724,1,0,0,84800
33.81,24,7304.0,833.0,3.4493,1,0,0,199700
37.64,40,1165.0,157.0,4.1984,1,0,0,170800
33.71,10,3077.0,425.0,3.4513,0,0,0,154600
33.78,23,5029.0,1098.0,2.2647,0,0,1,186500
41.04,33,2407.0,343.0,2.97,1,0,0,77800
33.89,12,2252.0,316.0,5.3258,0,0,0,162100
32.68,18,4544.0,924.0,1.8931,1,0,0,88700
38.27,4,1314.0,248.0,3.9389,0,1,0,130500
34.13,52,3207.0,365.0,8.2976,0,0,0,500301
34.24,38,5065.0,422.0,3.8625,1,0,0,96800
33.84,24,7580.0,1252.0,4.2227,0,0,0,208900
37.74,52,2622.0,420.0,3.7583,0,0,1,321600
37.85,27,10423.0,1269.0,7.6267,0,1,0,390200
33.8,25,3240.0,474.0,6.3531,0,0,0,231000
37.72,49,1462.0,220.0,4.3859,0,0,1,228900
37.33,52,2775.0,532.0,3.194,0,0,0,209800
36.79,16,1986.0,292.0,3.8417,1,0,0,71600
33.95,41,863.0,185.0,2.4406,0,0,0,165600
33.98,25,1296.0,251.0,2.69,0,0,0,183600
36.63,23,2798.0,384.0,2.5574,1,0,0,105000
34.21,29,3192.0,568.0,3.6287,0,0,0,273700
33.8,40,1747.0,264.0,4.6269,0,0,0,194400
33.8,34,1876.0,255.0,4.125,0,0,0,217000
34.09,52,124.0,17.0,4.05,0,0,0,242000
33.18,39,1837.0,308.0,3.1893,0,0,1,185700
34.03,25,4492.0,914.0,3.3574,0,0,0,319700
40.9,24,2671.0,318.0,2.0538,1,0,0,90600
33.78,36,2930.0,692.0,2.4311,0,0,1,163400
33.96,45,1810.0,292.0,3.925,0,0,0,329700
38.3,24,2346.0,380.0,3.8507,0,1,0,258200
34.08,37,1462.0,243.0,3.106,0,0,0,214900
37.72,39,2689.0,404.0,3.2688,0,0,1,232300
38.36,18,2788.0,391.0,5.5769,0,0,0,294200
34.04,28,7624.0,1408.0,3.1821,0,0,0,158400
33.75,18,582.0,188.0,2.1393,0,0,1,187800
34.42,28,1206.0,154.0,2.7167,0,0,0,192000
36.98,16,6024.0,1048.0,2.9757,0,0,1,229500
33.77,25,5667.0,1090.0,3.3503,0,0,1,225300
34.05,33,1875.0,313.0,4.4429,0,0,0,160100
34.15,7,3613.0,736.0,3.308,0,0,0,229300
36.81,13,1890.0,370.0,2.8446,1,0,0,94100
34.14,21,2836.0,327.0,4.9437,1,0,0,192000
39.15,16,1965.0,400.0,1.8613,1,0,0,72800
33.89,17,1971.0,456.0,2.725,0,0,0,172000
33.82,32,3282.0,531.0,4.0917,0,0,0,197700
33.65,4,2183.0,386.0,4.5463,0,0,0,183100
34.14,27,2763.0,523.0,2.8275,1,0,0,152000
33.99,46,2728.0,497.0,2.3542,0,0,0,103700
36.85,3,12546.0,1778.0,4.2032,1,0,0,141100
33.73,25,2922.0,467.0,5.3699,0,0,0,266400
34.04,36,2437.0,669.0,1.85,0,0,0,129300
37.78,52,1397.0,284.0,2.7196,0,1,0,346500
33.71,31,3475.0,633.0,4.8606,0,0,1,304100
33.92,42,4002.0,632.0,2.2809,0,0,0,104900
34.23,19,12716.0,2660.0,2.885,0,0,0,145700
33.93,35,1223.0,261.0,2.7297,0,0,0,147500
37.24,17,7693.0,1238.0,5.4228,0,0,0,237900
36.73,52,140.0,40.0,2.275,1,0,0,47800
33.48,10,4096.0,470.0,6.6579,0,0,0,337000
34.21,26,3538.0,640.0,4.425,0,0,0,226800
32.69,35,1564.0,272.0,2.3547,0,0,1,98300
37.77,52,2800.0,458.0,4.0036,0,1,0,369500
38.6,25,1320.0,213.0,3.4654,1,0,0,111900
37.96,16,3636.0,693.0,3.2097,0,1,0,106600
40.4,10,467.0,49.0,2.0969,1,0,0,37800
37.34,35,1356.0,175.0,7.6561,0,0,0,500301
37.9,32,1245.0,173.0,5.3499,0,1,0,307100
37.76,49,1650.0,269.0,2.0056,0,1,0,91700
34.15,9,2724.0,554.0,3.4875,0,0,0,173400
33.69,13,11622.0,1582.0,5.722,0,0,0,316900
34.2,36,1955.0,278.0,5.3865,0,0,0,349900
37.72,52,1179.0,171.0,4.5167,0,1,0,232200
33.83,35,1414.0,213.0,5.0308,0,0,0,353700
39.08,24,405.0,57.0,4.3,1,0,0,166600
34.44,28,2567.0,548.0,2.7701,0,0,1,291200
34.29,30,2033.0,401.0,3.4588,0,0,0,160400
34.42,23,2726.0,570.0,2.8506,0,0,0,231100
37.47,44,977.0,99.0,7.1879,0,0,1,500301
32.76,52,2324.0,285.0,5.0396,0,0,1,442000
33.72,28,1084.0,245.0,2.0172,1,0,0,59100
40.78,50,2688.0,353.0,2.8417,0,0,1,85700
34.1,36,3183.0,839.0,2.2297,0,0,0,203600
34.12,26,3646.0,545.0,5.57,1,0,0,209700
33.82,34,1510.0,241.0,5.8486,0,0,0,218400
34.13,38,1571.0,269.0,2.5865,1,0,0,65800
33.77,35,2177.0,514.0,1.5321,0,0,1,137800
34.03,31,1266.0,247.0,2.7167,0,0,0,125800
33.01,17,3855.0,433.0,10.9186,0,0,0,429600
37.69,17,3149.0,643.0,3.695,0,1,0,271600
33.99,38,2011.0,339.0,3.9196,0,0,0,171000
33.87,28,2224.0,433.0,4.0054,0,0,0,169500
34.05,32,1380.0,268.0,3.3057,1,0,0,97200
38.73,25,1511.0,236.0,5.0396,1,0,0,135800
37.77,52,2191.0,457.0,3.0115,0,1,0,221100
34.04,40,1400.0,281.0,2.2688,0,0,0,150300
34.08,50,3821.0,775.0,3.5426,0,0,0,443200
37.69,42,1688.0,244.0,3.6478,0,1,0,185200
33.89,18,3376.0,435.0,7.4425,0,0,0,394000
34.0,15,5616.0,762.0,6.0021,1,0,0,193400
32.64,11,3588.0,484.0,5.2792,0,0,1,170700
38.53,36,1782.0,279.0,3.4208,1,0,0,83000
37.75,44,2254.0,354.0,3.7919,0,0,1,272100
36.96,32,2588.0,370.0,3.82,0,0,1,284500
33.17,24,2488.0,367.0,2.6182,0,0,1,500301
34.05,8,4361.0,997.0,1.1131,0,0,0,275300
33.71,26,2958.0,411.0,5.6737,0,0,0,253200
33.9,42,1231.0,228.0,4.1672,0,0,0,163000
36.23,22,3458.0,530.0,2.8875,1,0,0,70700
40.48,26,821.0,124.0,3.5788,1,0,0,101900
33.89,22,8836.0,1879.0,3.2293,0,0,0,171100
33.93,35,3163.0,488.0,4.1427,0,0,0,283800
37.82,52,1734.0,244.0,5.2306,0,1,0,313700
33.53,41,2506.0,403.0,4.4591,0,0,0,500301
34.65,33,1050.0,142.0,2.97,1,0,0,187800
33.54,7,5484.0,556.0,10.7415,0,0,0,454100
34.13,10,7281.0,1159.0,3.0011,1,0,0,110500
36.76,52,2290.0,390.0,1.9429,1,0,0,69500
33.79,21,8272.0,1568.0,3.9797,0,0,0,271400
37.72,47,1462.0,258.0,3.5059,0,0,1,350300
38.44,43,1755.0,251.0,3.3,1,0,0,142000
34.34,29,3800.0,648.0,3.2821,0,0,1,176000
39.6,34,2393.0,322.0,3.1466,1,0,0,95600
37.98,52,1330.0,255.0,2.4513,1,0,0,87000
34.02,17,2043.0,256.0,6.8958,1,0,0,237100
36.8,14,2200.0,311.0,3.9563,1,0,0,89100
38.3,18,4292.0,521.0,5.9304,0,1,0,243400
36.86,21,2178.0,371.0,2.7414,1,0,0,72200
37.51,36,1630.0,237.0,6.1964,0,0,1,415100
32.69,10,1064.0,167.0,4.9648,0,0,1,156400
33.21,19,5228.0,735.0,3.9375,0,0,0,199100
34.16,30,4043.0,525.0,7.0082,0,0,0,500301
33.8,28,3403.0,499.0,5.2429,0,0,0,255100
33.69,14,1785.0,338.0,4.0988,0,0,0,184400
36.78,11,2435.0,486.0,2.0184,1,0,0,55500
37.68,16,3028.0,504.0,3.6368,1,0,0,121500
37.82,52,1188.0,220.0,1.7113,0,1,0,83400
34.95,14,4841.0,579.0,3.3882,1,0,0,148500
38.54,48,4155.0,727.0,2.2485,1,0,0,86900
33.97,33,1258.0,137.0,8.6474,0,0,0,500301
34.21,41,1286.0,245.0,3.6534,0,0,0,180800
36.96,36,2423.0,363.0,3.4136,1,0,0,74100
33.88,29,1079.0,204.0,4.0375,0,0,0,248000
38.94,27,2117.0,44.0,2.7917,1,0,0,200300
35.34,38,1757.0,295.0,2.6125,1,0,0,66100
34.17,26,3709.0,576.0,3.4736,1,0,0,122500
34.14,21,5831.0,1094.0,4.0986,0,0,0,368000
34.28,50,2122.0,380.0,3.4757,0,0,1,206600
34.14,51,1222.0,334.0,1.8417,0,0,0,269100
37.54,29,1713.0,231.0,3.7643,1,0,0,125300
32.76,34,4023.0,593.0,4.3549,0,0,0,224000
32.97,35,1923.0,318.0,2.7063,1,0,0,71000
33.86,26,8270.0,1558.0,2.8068,0,0,0,156600
39.5,15,2877.0,433.0,2.1967,1,0,0,96900
34.63,25,2813.0,363.0,5.2286,0,0,1,180400
34.27,33,1813.0,289.0,5.4408,0,0,0,223200
32.75,52,1751.0,224.0,5.692,0,0,1,408800
34.08,31,511.0,131.0,2.1173,0,0,0,154500
34.07,52,2205.0,439.0,2.7135,0,0,0,167500
33.28,16,2233.0,280.0,5.4786,0,0,0,377100
37.37,39,900.0,106.0,3.9964,1,0,0,262800
39.7,21,6105.0,980.0,1.8863,1,0,0,81600
34.31,24,3521.0,598.0,4.5708,0,0,0,218500
33.99,41,1456.0,248.0,3.3577,0,0,0,163600
37.79,47,1767.0,303.0,2.425,0,1,0,95800
38.27,25,5905.0,838.0,4.5237,0,1,0,262600
33.95,43,1919.0,440.0,2.1641,0,0,0,165400
37.15,16,6227.0,694.0,8.1601,0,0,0,416600
36.07,26,2620.0,419.0,2.5277,1,0,0,78300
34.05,33,3936.0,653.0,4.1472,0,0,0,293600
34.02,21,4059.0,781.0,3.9488,0,0,0,341100
38.33,16,1486.0,236.0,3.9369,0,0,0,159000
33.96,40,1275.0,292.0,2.9354,0,0,0,152100
38.8,20,2474.0,314.0,4.4685,1,0,0,217800
37.96,33,3029.0,449.0,4.6083,0,1,0,500301
34.91,12,3652.0,442.0,5.599,0,0,0,227100
36.7,32,1754.0,271.0,2.8809,1,0,0,78600
36.05,29,1190.0,140.0,2.5917,1,0,0,112800
36.82,15,3815.0,505.0,5.11,1,0,0,93900
35.41,37,2204.0,365.0,2.3331,1,0,0,53500
36.71,43,436.0,75.0,2.7167,1,0,0,74200
35.5,28,3889.0,738.0,1.9944,1,0,0,58900
33.95,30,3426.0,724.0,3.3519,0,0,0,137800
37.75,52,3091.0,540.0,3.8912,0,1,0,285200
34.25,8,7082.0,1374.0,3.3795,0,0,0,161800
33.41,16,3585.0,518.0,4.3882,0,0,0,296400
37.27,31,3936.0,597.0,5.8151,0,0,0,287100
33.37,14,5480.0,779.0,4.8391,0,0,0,181200
33.86,16,3477.0,603.0,5.7089,0,0,0,265900
33.74,24,6384.0,1047.0,4.6882,0,0,0,189600
37.11,20,2528.0,456.0,1.8319,1,0,0,50800
37.69,43,610.0,120.0,3.6125,0,1,0,150300
38.86,16,3189.0,261.0,4.0891,1,0,0,118000
38.25,23,4465.0,778.0,3.702,0,0,0,193600
36.99,23,2812.0,410.0,2.5794,1,0,0,76000
36.67,24,3615.0,560.0,4.2219,0,0,0,222800
34.01,42,2483.0,502.0,2.8326,0,0,0,156800
33.65,27,3908.0,563.0,6.932,0,0,0,441400
40.78,37,1746.0,310.0,2.8536,0,0,1,70500
37.43,17,4365.0,808.0,3.6884,0,0,0,246100
34.43,11,5379.0,776.0,3.6368,1,0,0,99600
33.89,32,1398.0,279.0,2.4838,0,0,0,98600
34.01,16,5067.0,727.0,5.4762,0,0,0,264700
33.76,9,2556.0,275.0,4.1125,1,0,0,97000
38.03,25,2600.0,353.0,4.7474,0,1,0,204000
33.51,13,312.0,42.0,7.293,0,0,0,500301
34.04,45,1197.0,239.0,2.4806,0,0,0,135200
38.99,17,4064.0,622.0,3.9354,1,0,0,163200
37.44,19,2658.0,484.0,5.3362,0,0,0,255400
38.0,33,3473.0,640.0,2.8481,0,1,0,151100
32.74,24,1124.0,169.0,5.2286,0,0,0,174000
34.19,41,1300.0,196.0,5.3929,0,0,0,225300
34.72,14,1566.0,237.0,3.5569,0,0,0,231100
37.82,26,5155.0,1217.0,3.3233,0,1,0,255300
33.86,35,2279.0,346.0,5.7791,0,0,0,286200
34.2,36,1605.0,335.0,2.4542,0,0,1,254200
34.05,36,1561.0,244.0,4.4731,0,0,0,205400
34.96,30,2000.0,368.0,3.7722,0,0,0,112800
38.57,11,18026.0,2962.0,3.4371,1,0,0,202100
34.1,28,1511.0,219.0,4.175,1,0,0,174300
37.62,26,4774.0,932.0,2.2206,1,0,0,81600
32.75,16,447.0,54.0,2.3938,1,0,0,87800
33.86,32,2871.0,477.0,3.6516,0,0,0,190300
34.06,52,1187.0,239.0,1.6021,1,0,0,100300
34.24,32,3068.0,493.0,4.75,0,0,0,263900
34.28,30,1074.0,171.0,6.1133,0,0,0,196000
37.39,16,3844.0,807.0,4.3068,0,0,0,249800
37.48,32,1468.0,236.0,3.2844,1,0,0,136200
34.04,49,696.0,106.0,8.3239,0,0,0,500301
32.79,17,6561.0,1233.0,2.6221,0,0,0,139100
34.02,8,72.0,7.0,8.0197,1,0,0,275300
34.24,35,2903.0,406.0,6.0083,0,0,0,329800
41.23,40,2344.0,331.0,2.4898,1,0,0,65800
33.71,17,6223.0,1243.0,2.744,1,0,0,90300
37.86,25,344.0,50.0,2.6056,1,0,0,162800
38.81,11,4145.0,544.0,4.23,1,0,0,163700
33.97,39,1891.0,416.0,2.4181,0,0,0,176900
37.83,51,3239.0,536.0,3.0303,0,1,0,110000
33.93,38,1933.0,295.0,3.8313,0,0,0,146800
37.94,26,4794.0,792.0,5.4834,0,1,0,405800
34.23,38,1301.0,195.0,7.8582,0,0,0,264000
33.84,35,2059.0,263.0,5.596,0,0,0,226500
38.93,24,1041.0,108.0,3.4806,1,0,0,107500
33.08,7,3396.0,426.0,6.3922,0,0,1,342700
38.0,16,3389.0,400.0,6.8006,0,1,0,238000
33.98,46,1950.0,314.0,3.3833,0,0,0,103600
38.95,16,2975.0,412.0,4.8129,1,0,0,196600
37.44,33,1812.0,268.0,5.175,0,1,0,373700
33.72,22,4842.0,533.0,10.1177,0,0,1,500301
38.1,13,3018.0,606.0,2.8556,1,0,0,133400
37.36,27,3134.0,523.0,4.2848,0,0,0,410000
33.88,37,1656.0,251.0,6.7781,0,0,0,269300
34.14,39,1605.0,291.0,3.5723,1,0,0,167200
37.94,38,645.0,124.0,2.0386,1,0,0,52300
33.84,44,3662.0,607.0,4.7286,0,0,0,255200
34.64,17,1503.0,224.0,3.5167,0,0,1,112800
33.75,34,3261.0,567.0,3.7152,0,0,0,210500
34.02,23,3942.0,522.0,5.3869,0,0,0,230900
37.94,30,1817.0,278.0,2.0798,1,0,0,66200
34.19,45,2106.0,312.0,4.3985,0,0,0,173400
39.76,14,2971.0,548.0,2.6155,1,0,0,102600
34.16,20,4292.0,870.0,4.0321,0,0,0,351400
33.94,44,1711.0,307.0,3.8125,0,0,0,169600
38.69,23,2076.0,313.0,3.1864,1,0,0,103400
41.73,36,3983.0,631.0,2.1694,1,0,0,71500
34.86,23,4193.0,633.0,2.5791,0,0,1,115100
34.15,4,4660.0,580.0,7.0813,1,0,0,286600
35.12,27,3732.0,610.0,2.4702,0,0,0,180000
37.25,21,2432.0,325.0,5.5887,0,0,0,264800
33.81,38,1845.0,326.0,3.6988,0,0,1,148100
38.57,49,1826.0,421.0,2.0568,1,0,0,94100
36.19,21,3109.0,407.0,3.2145,1,0,0,114500
41.66,17,2235.0,328.0,2.4607,1,0,0,61700
38.45,13,3502.0,466.0,3.3,1,0,0,119300
33.72,25,5190.0,850.0,4.95,0,0,0,198100
34.1,20,3892.0,738.0,3.6801,0,0,0,192800
36.3,16,1994.0,289.0,4.6438,1,0,0,93400
39.05,15,1924.0,269.0,2.9181,1,0,0,109200
33.82,21,1889.0,297.0,5.1906,0,0,0,179400
34.08,35,2046.0,356.0,3.8,0,0,0,215900
34.07,41,1403.0,314.0,2.2233,0,0,0,207400
33.59,11,9756.0,1571.0,4.4678,0,0,0,191200
34.09,14,7207.0,1150.0,2.8902,1,0,0,111800
37.81,18,3290.0,372.0,5.8921,0,0,0,359400
41.03,24,2951.0,414.0,2.3644,0,0,0,80100
36.33,14,3528.0,559.0,2.1385,1,0,0,67800
38.57,26,2037.0,235.0,5.9485,1,0,0,129800
37.05,19,2415.0,328.0,5.5486,0,0,1,353300
34.02,42,1218.0,261.0,2.75,0,0,0,132300
37.51,15,1416.0,281.0,1.8531,1,0,0,93400
33.93,32,3953.0,721.0,1.7556,1,0,0,54900
34.08,31,2873.0,343.0,7.8196,0,0,0,381200
34.19,16,19095.0,3302.0,3.1312,0,0,0,214200
37.08,20,562.0,86.0,5.1,0,0,1,261800
38.46,14,5340.0,1158.0,2.3651,0,0,0,135700
33.98,39,1621.0,298.0,3.5788,0,0,0,169300
33.21,17,1546.0,288.0,2.5882,0,0,1,86100
33.11,31,1680.0,331.0,2.8331,0,0,0,115400
38.47,4,24374.0,3086.0,4.6658,1,0,0,130900
37.54,35,2210.0,338.0,5.1214,0,1,0,186300
34.05,40,1400.0,273.0,2.0054,0,0,0,117500
37.85,52,1521.0,303.0,2.4202,0,1,0,155800
34.0,40,1834.0,268.0,5.5035,0,0,0,486000
39.78,28,2004.0,309.0,2.9823,1,0,0,93700
36.91,52,1658.0,392.0,1.9875,0,0,0,161700
37.77,52,2110.0,366.0,2.3556,0,1,0,100300
32.74,52,2358.0,424.0,4.09,0,0,1,163700
34.2,45,1419.0,231.0,5.9629,1,0,0,234300
37.38,28,5096.0,559.0,11.6176,0,0,1,500301
33.93,45,641.0,120.0,3.8833,0,0,0,90900
33.99,37,2484.0,464.0,1.7625,0,0,0,103300
37.93,19,1700.0,316.0,2.0865,0,1,0,88300
37.3,30,4097.0,633.0,4.9312,0,0,0,283500
34.1,32,3475.0,527.0,3.3819,0,0,0,214900
34.03,31,6242.0,1244.0,4.552,0,0,0,437000
33.85,34,2061.0,289.0,5.3,0,0,0,354500
37.56,40,1681.0,297.0,3.62,0,0,1,293200
33.67,17,3334.0,450.0,6.576,0,0,0,291000
32.74,45,3608.0,550.0,2.5982,0,0,1,87800
36.83,17,1821.0,258.0,4.6315,1,0,0,96100
33.9,35,1713.0,252.0,4.0308,0,0,0,202700
38.12,49,3150.0,429.0,4.5308,0,1,0,146100
32.81,35,3488.0,506.0,4.5014,0,0,0,143500
33.81,42,201.0,50.0,2.5,0,0,0,153400
34.44,25,1793.0,309.0,4.4797,0,0,1,272100
33.62,37,2417.0,381.0,5.5416,0,0,0,471600
37.71,28,6255.0,1029.0,1.5269,0,1,0,182200
34.04,5,5355.0,881.0,4.3096,1,0,0,182900
38.08,37,3246.0,516.0,3.4053,0,1,0,97000
38.31,33,5222.0,669.0,5.5444,0,1,0,281400
34.26,23,3427.0,518.0,3.6452,0,0,1,217900
33.67,9,1150.0,156.0,3.4832,0,0,0,157700
34.18,44,2259.0,391.0,2.1932,0,0,0,136400
32.78,16,3300.0,724.0,3.8562,0,0,1,73800
34.13,39,1888.0,278.0,4.6333,0,0,0,386200
33.66,20,3341.0,463.0,6.1752,0,0,0,274500
33.9,13,2134.0,313.0,6.6489,0,0,0,338200
36.79,34,3139.0,470.0,3.5642,1,0,0,89900
34.63,5,7990.0,1266.0,4.302,1,0,0,115400
36.81,18,2363.0,359.0,3.5969,0,0,0,230200
34.12,11,1699.0,330.0,3.1889,0,0,0,153400
33.26,14,3672.0,539.0,4.0644,0,0,0,265000
34.0,44,1171.0,206.0,3.9458,0,0,0,326100
38.57,46,2919.0,457.0,3.8893,1,0,0,142300
38.53,36,3011.0,419.0,5.6135,1,0,0,216900
37.78,26,4621.0,936.0,2.9392,0,1,0,287800
33.92,34,1438.0,244.0,2.2185,0,0,0,93600
34.05,40,2032.0,384.0,3.4406,0,0,0,417900
33.8,37,2143.0,328.0,5.3574,0,0,0,241100
34.14,52,1949.0,256.0,4.3481,1,0,0,97600
34.19,23,2585.0,657.0,2.3968,0,0,0,162800
34.02,28,2297.0,343.0,4.8526,0,0,0,250500
34.12,25,6409.0,1019.0,4.6148,1,0,0,241000
37.25,36,4530.0,639.0,5.2662,0,0,0,258800
34.14,39,2390.0,341.0,2.725,1,0,0,90300
39.42,21,1716.0,275.0,2.5813,1,0,0,57900
37.82,52,4232.0,718.0,4.2,0,1,0,276000
34.17,33,3787.0,658.0,4.6333,0,0,0,261600
38.58,35,6252.0,918.0,4.2167,1,0,0,156000
38.48,4,7599.0,1131.0,4.8417,0,0,0,197700
33.66,15,2907.0,398.0,6.7967,0,0,0,387800
37.68,31,4159.0,645.0,5.8647,0,0,1,269000
32.9,16,2431.0,352.0,4.7766,0,0,0,161800
33.88,24,5324.0,1035.0,2.82,0,0,0,146300
34.25,28,29.0,9.0,8.3,0,0,1,275300
34.1,44,2447.0,456.0,3.6229,0,0,0,226900
36.86,17,1845.0,55.0,2.4719,0,0,1,420300
33.92,35,2499.0,396.0,4.0969,0,0,0,165100
37.58,26,3716.0,480.0,6.658,0,0,1,500301
37.3,26,1984.0,262.0,6.375,0,0,0,417300
37.23,17,2643.0,338.0,6.7664,0,0,0,278600
38.66,26,1342.0,194.0,5.378,1,0,0,163700
34.06,11,3825.0,463.0,7.5675,0,0,0,500301
33.74,15,1488.0,270.0,4.2219,0,0,0,142900
33.79,26,3351.0,606.0,3.1622,0,0,0,184600
37.23,24,2782.0,381.0,6.7328,0,0,0,257500
33.03,31,1492.0,267.0,3.1611,0,0,1,314600
35.27,52,2896.0,590.0,2.9208,0,0,1,227400
33.96,36,2134.0,368.0,1.7868,0,0,0,113500
34.2,42,1880.0,334.0,2.5304,0,0,0,204100
33.93,30,1479.0,341.0,2.98,0,0,0,170300
37.34,17,1443.0,287.0,4.3129,0,0,0,342700
34.12,37,1665.0,333.0,4.2219,1,0,0,175300
37.45,33,2224.0,378.0,4.7531,0,1,0,500301
34.15,9,1322.0,180.0,7.1474,0,0,1,357000
32.81,33,1877.0,301.0,5.7103,0,0,1,332700
38.0,26,4376.0,633.0,4.921,0,1,0,191400
38.38,18,3062.0,414.0,4.2336,0,0,0,262800
41.81,17,3904.0,585.0,2.5868,0,0,1,103400
33.8,23,3491.0,707.0,3.1,0,0,0,214600
33.15,15,15457.0,2060.0,5.7904,0,0,1,262400
34.15,22,2151.0,443.0,3.3119,0,0,0,171700
32.72,24,1895.0,626.0,1.3391,0,0,1,162800
33.86,38,1277.0,205.0,4.3,0,0,0,248900
36.42,26,2191.0,383.0,2.1801,1,0,0,57900
33.83,36,2133.0,295.0,5.218,0,0,0,225500
37.5,19,5575.0,805.0,6.4896,0,0,1,331400
34.13,17,3151.0,459.0,4.175,1,0,0,118800
34.01,42,1037.0,188.0,2.6942,0,0,0,123500
34.02,41,1262.0,201.0,1.9667,0,0,0,117200
38.66,24,4082.0,681.0,2.8556,1,0,0,106000
33.93,33,2730.0,447.0,3.9458,0,0,0,208400
34.19,37,1327.0,253.0,2.7667,0,0,0,192500
32.92,6,3819.0,736.0,4.114,0,0,0,132800
37.69,20,225.0,31.0,6.8,0,1,0,340300
33.99,10,20632.0,2666.0,6.6875,0,0,0,311000
33.19,33,1607.0,298.0,1.3,1,0,0,40300
35.13,16,3384.0,619.0,2.0878,0,0,0,55300
37.74,45,1770.0,302.0,2.4767,0,1,0,185600
34.15,39,661.0,138.0,2.6667,0,0,0,17800
36.19,11,3756.0,583.0,3.635,1,0,0,70000
34.18,52,3613.0,488.0,6.7223,1,0,0,311200
37.56,35,2224.0,333.0,5.8184,0,0,1,275100
34.39,29,2715.0,315.0,3.7183,1,0,0,104400
39.45,21,4036.0,642.0,3.3433,0,0,0,141000
34.0,34,2457.0,521.0,1.7792,0,0,0,96100
37.7,36,4720.0,708.0,4.5472,0,0,1,292800
33.2,23,4025.0,622.0,2.8754,0,0,1,170000
33.02,11,1429.0,198.0,5.9674,0,0,0,210100
39.75,28,2929.0,374.0,4.6309,1,0,0,125500
32.73,38,3780.0,619.0,3.8861,0,0,1,123900
34.02,41,3656.0,645.0,3.7583,0,0,0,422200
34.21,29,2592.0,395.0,3.8707,0,0,0,342000
34.15,25,3824.0,742.0,3.3199,0,0,0,220500
33.53,3,7308.0,819.0,8.1915,0,0,0,420900
40.44,38,2646.0,401.0,2.6947,0,0,0,70800
38.57,44,1726.0,321.0,2.4719,1,0,0,87800
38.29,18,2218.0,270.0,8.3113,0,1,0,393300
37.24,30,2746.0,372.0,5.0279,0,0,0,272300
33.9,25,1804.0,263.0,5.5037,0,0,0,242500
34.27,35,1720.0,291.0,6.3808,0,0,0,215900
37.6,35,1771.0,268.0,3.2821,1,0,0,97700
33.67,9,1866.0,294.0,5.5124,0,0,0,199900
37.15,39,3467.0,518.0,4.2423,0,0,1,180600
37.31,33,2997.0,418.0,6.6197,0,0,0,340400
36.97,40,1420.0,204.0,4.7659,0,0,1,237800
33.6,33,3722.0,553.0,5.5949,0,0,0,500301
34.09,16,2866.0,500.0,4.2755,1,0,0,120700
33.7,17,2400.0,453.0,4.4603,0,0,0,160800
38.57,52,4629.0,625.0,5.4169,1,0,0,232800
33.85,16,8112.0,1789.0,4.725,0,0,1,336700
37.36,36,899.0,136.0,4.875,0,0,0,247900
33.87,22,1767.0,296.0,2.3227,0,0,0,55300
38.1,46,5038.0,847.0,2.7201,0,1,0,93100
32.92,15,1872.0,332.0,5.5864,0,0,0,174700
33.99,35,1442.0,311.0,2.1818,0,0,0,100300
33.99,41,1797.0,353.0,1.9731,0,0,0,88500
34.06,39,1744.0,336.0,1.908,1,0,0,92100
39.46,47,1394.0,201.0,2.8192,0,0,0,110700
37.39,36,1921.0,249.0,6.6967,0,1,0,500301
40.36,19,5290.0,777.0,3.8536,1,0,0,106000
38.97,11,6146.0,792.0,3.3466,1,0,0,97600
36.98,14,6048.0,799.0,5.2702,1,0,0,280100
36.51,31,2016.0,339.0,3.5219,0,0,0,115000
33.99,36,1652.0,353.0,2.7516,0,0,0,148100
37.96,21,10669.0,1502.0,6.3859,0,1,0,266300
35.68,15,2365.0,321.0,2.55,1,0,0,67800
34.19,37,1860.0,347.0,5.3,0,0,0,243900
37.78,49,1070.0,181.0,4.175,0,1,0,140900
33.98,19,9914.0,1538.0,7.8426,0,0,0,352000
38.48,8,4252.0,530.0,3.8227,1,0,0,93400
32.84,18,5025.0,773.0,4.3873,0,0,0,147200
40.58,34,1529.0,259.0,1.9983,1,0,0,72900
38.67,23,1991.0,258.0,5.7797,1,0,0,160300
37.35,52,1273.0,223.0,3.0411,0,0,0,227400
39.8,18,2675.0,346.0,2.6571,1,0,0,79500
33.14,16,2975.0,408.0,5.0426,0,0,0,160900
32.79,22,727.0,141.0,1.5083,1,0,0,53900
33.98,40,1665.0,273.0,4.5206,0,0,0,178300
34.04,43,2413.0,457.0,3.6214,0,0,0,209600
33.8,21,2700.0,477.0,5.1,0,0,0,197200
38.55,51,4912.0,621.0,5.3359,1,0,0,224400
37.45,47,4669.0,1093.0,4.5297,0,1,0,425300
36.76,17,2322.0,313.0,4.4719,1,0,0,126700
33.67,8,2440.0,329.0,8.0589,0,0,0,343200
32.79,16,3345.0,721.0,3.6849,0,0,1,97200
34.03,25,1957.0,472.0,1.5989,0,0,0,225300
37.75,52,1073.0,259.0,2.4971,0,1,0,275300
